Detention,,,,,,,,,,Demurrage,,,,,,,,,
Port Name,Port Code,Line,Export- Import,container type,Standard Free Days,Day Slabs,Charge,Currency,-,Port Name,Port Code,Line,Export- Import,Container type,Standard Free Days,Day Slabs,Charge,Currency,Agent
-,-,Hapag,-,-,-,18-31,36,EUR,-,-,-,Hapag,-,-,-,18-31,36,EUR,Rahul
-,-,Hapag,-,-,-,31>,55,EUR,-,-,-,Hapag,-,-,-,31>,55,EUR,Rahul
-,-,Hapag,-,40HC,10,0-10,0,EUR,-,-,-,Hapag,-,40HC,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,11/17,24,EUR,-,-,-,Hapag,-,-,-,11/17,24,EUR,Rahul
-,-,Hapag,-,-,-,18-31,36,EUR,-,-,-,Hapag,-,-,-,18-31,36,EUR,Rahul
-,-,Hapag,-,-,-,31>,55,EUR,-,-,-,Hapag,-,-,-,31>,55,EUR,Rahul
-,-,Hapag,-,20,3,0-3,0,EUR,-,-,-,Hapag,-,20,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,4/10,25,EUR,-,-,-,Hapag,-,-,-,4/10,25,EUR,Rahul
-,-,Hapag,-,-,-,11>,45,EUR,-,-,-,Hapag,-,-,-,11>,45,EUR,Rahul
-,-,Hapag,-,40,3,0-3,0,EUR,-,-,-,Hapag,-,40,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,4/10,50,EUR,-,-,-,Hapag,-,-,-,4/10,50,EUR,Rahul
-,-,Hapag,-,-,-,11>,60,EUR,-,-,-,Hapag,-,-,-,11>,60,EUR,Rahul
-,-,Hapag,-,40HC,3,0-3,0,EUR,-,-,-,Hapag,-,40HC,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,4/10,50,EUR,-,-,-,Hapag,-,-,-,4/10,50,EUR,Rahul
-,-,Hapag,-,-,-,11>,60,EUR,-,-,-,Hapag,-,-,-,11>,60,EUR,Rahul
Rijeka,HRRJK,Hapag,Export,20,10,0-10,0,EUR,-,Rijeka,HRRJK,Hapag,Export,20,NA,NA,NA,NA,Rahul
-,-,Hapag,-,-,-,11/20,9,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-40,13,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,40>,20,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40,10,0-10,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,11/20,18,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-40,26,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,40>,40,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40HC,10,0-10,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,11/20,18,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-40,26,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,40>,40,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,20,3,0-3,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,4/13,30,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,13>,40,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40,3,0-3,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,4/13,60,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,13>,80,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40HC,3,0-3,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,4/13,60,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,13>,80,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
Mananillo,CUMZO,Hapag,Import,20,30,0-30,0,EUR,-,Mananillo,CUMZO,Hapag,Import,20,30,0-30,0,EUR,Rahul
-,-,Hapag,-,-,-,30>,16.95,EUR,-,-,-,Hapag,-,-,-,30>,16.95,EUR,Rahul
-,-,Hapag,-,40,30,0-30,0,EUR,-,-,-,Hapag,-,40,30,0-30,0,EUR,Rahul
-,-,Hapag,-,-,-,30>,16.95,EUR,-,-,-,Hapag,-,-,-,30>,16.95,EUR,Rahul
-,-,Hapag,-,40HC,30,0-30,0,EUR,-,-,-,Hapag,-,40HC,30,0-30,0,EUR,Rahul
-,-,Hapag,-,-,-,30>,16.95,EUR,-,-,-,Hapag,-,-,-,30>,16.95,EUR,Rahul
-,-,Hapag,-,20,10,0-10,0,EUR,-,-,-,Hapag,-,20,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,10>,50.85,EUR,-,-,-,Hapag,-,-,-,10>,50.85,EUR,Rahul
-,-,Hapag,-,40,10,0-10,0,EUR,-,-,-,Hapag,-,40,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,10>,67.68,EUR,-,-,-,Hapag,-,-,-,10>,67.68,EUR,Rahul
-,-,Hapag,-,40HC,10,0-10,0,EUR,-,-,-,Hapag,-,40HC,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,10>,67.68,EUR,-,-,-,Hapag,-,-,-,10>,67.68,EUR,Rahul
Mananillo,CUMZO,Hapag,Export,20,30,0-30,0,EUR,-,Mananillo,CUMZO,Hapag,Export,20,30,0-30,0,EUR,Rahul
-,-,Hapag,-,-,-,31-60,31,EUR,-,-,-,Hapag,-,-,-,31-60,31,EUR,Rahul
-,-,Hapag,-,-,-,60>,69,EUR,-,-,-,Hapag,-,-,-,60>,69,EUR,Rahul
-,-,Hapag,-,40,30,0-30,0,EUR,-,-,-,Hapag,-,40,30,0-30,0,EUR,Rahul
-,-,Hapag,-,-,-,31-60,31,EUR,-,-,-,Hapag,-,-,-,31-60,31,EUR,Rahul
-,-,Hapag,-,-,-,60>,69,EUR,-,-,-,Hapag,-,-,-,60>,69,EUR,Rahul
-,-,Hapag,-,40HC,30,0-30,0,EUR,-,-,-,Hapag,-,40HC,30,0-30,0,EUR,Rahul
-,-,Hapag,-,-,-,31-60,31,EUR,-,-,-,Hapag,-,-,-,31-60,31,EUR,Rahul
-,-,Hapag,-,-,-,60>,69,EUR,-,-,-,Hapag,-,-,-,60>,69,EUR,Rahul
-,-,Hapag,-,20,10,0-10,0,EUR,-,-,-,Hapag,-,20,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,11>,144,EUR,-,-,-,Hapag,-,-,-,11>,144,EUR,Rahul
-,-,Hapag,-,40,10,0-10,0,EUR,-,-,-,Hapag,-,40,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,11>,144,EUR,-,-,-,Hapag,-,-,-,11>,144,EUR,Rahul
-,-,Hapag,-,40HC,10,0-10,0,EUR,-,-,-,Hapag,-,40HC,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,11>,144,EUR,-,-,-,Hapag,-,-,-,11>,144,EUR,Rahul
Limassol,CYLMS,Hapag,Import,20,10,0-10,0,EUR,-,Limassol,CYLMS,Hapag,Import,20,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,11/17,15,EUR,-,-,-,Hapag,-,-,-,11/17,15,EUR,Rahul
-,-,Hapag,-,-,-,18-30,20,EUR,-,-,-,Hapag,-,-,-,18-30,20,EUR,Rahul
-,-,Hapag,-,-,-,30>,40,EUR,-,-,-,Hapag,-,-,-,30>,40,EUR,Rahul
-,-,Hapag,-,40,10,0-10,0,EUR,-,-,-,Hapag,-,40,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,11/17,30,EUR,-,-,-,Hapag,-,-,-,11/17,30,EUR,Rahul
-,-,Hapag,-,-,-,18-30,40,EUR,-,-,-,Hapag,-,-,-,18-30,40,EUR,Rahul
-,-,Hapag,-,-,-,30>,80,EUR,-,-,-,Hapag,-,-,-,30>,80,EUR,Rahul
-,-,Hapag,-,40HC,10,0-10,0,EUR,-,-,-,Hapag,-,40HC,10,0-10,0,EUR,Rahul
-,-,Hapag,-,-,-,11/17,30,EUR,-,-,-,Hapag,-,-,-,11/17,30,EUR,Rahul
-,-,Hapag,-,-,-,18-30,40,EUR,-,-,-,Hapag,-,-,-,18-30,40,EUR,Rahul
-,-,Hapag,-,-,-,30>,80,EUR,-,-,-,Hapag,-,-,-,30>,80,EUR,Rahul
-,-,Hapag,-,20,3,0-3,0,EUR,-,-,-,Hapag,-,20,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,4/8,40,EUR,-,-,-,Hapag,-,-,-,4/8,40,EUR,Rahul
-,-,Hapag,-,-,-,8>,60,EUR,-,-,-,Hapag,-,-,-,8>,60,EUR,Rahul
-,-,Hapag,-,40,3,0-3,0,EUR,-,-,-,Hapag,-,40,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,4/8,80,EUR,-,-,-,Hapag,-,-,-,4/8,80,EUR,Rahul
-,-,Hapag,-,-,-,8>,100,EUR,-,-,-,Hapag,-,-,-,8>,100,EUR,Rahul
-,-,Hapag,-,40HC,3,0-3,0,EUR,-,-,-,Hapag,-,40HC,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,4/8,80,EUR,-,-,-,Hapag,-,-,-,4/8,80,EUR,Rahul
-,-,Hapag,-,-,-,8>,100,EUR,-,-,-,Hapag,-,-,-,8>,100,EUR,Rahul
Limassol,CYLMS,Hapag,Export,20,10,0-10,0,EUR,-,Limassol,CYLMS,Hapag,Export,20,NA,NA,NA,NA,Rahul
-,-,Hapag,-,-,-,11/20,9,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-40,13,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,40>,18,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40,10,0-10,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,11/20,18,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-40,26,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,40>,36,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40HC,10,0-10,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,11/20,18,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-40,26,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,40>,36,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,20,3,0-3,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,4/13,18,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,13>,30,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40,3,0-3,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,4/13,36,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,13>,60,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40HC,3,0-3,0,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,4/13,36,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,13>,60,EUR,-,-,-,Hapag,-,-,-,-,-,-,Rahul
Copenhagen,DKCPH,Hapag,Import,20,0,12/30,0,EUR,-,Copenhagen,DKCPH,Hapag,Import,20,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,175,EUR,-,-,-,Hapag,-,-,-,4/8,29,EUR,Rahul
-,-,Hapag,-,-,-,3>,300,EUR,-,-,-,Hapag,-,-,-,8>,49,EUR,Rahul
-,-,Hapag,-,40,0,12/30,0,EUR,-,-,-,Hapag,-,40,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,175,EUR,-,-,-,Hapag,-,-,-,4/8,37,EUR,Rahul
-,-,Hapag,-,-,-,3>,300,EUR,-,-,-,Hapag,-,-,-,8>,67,EUR,Rahul
-,-,Hapag,-,40HC,0,12/30,0,EUR,-,-,-,Hapag,-,40HC,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,175,EUR,-,-,-,Hapag,-,-,-,4/8,37,EUR,Rahul
-,-,Hapag,-,-,-,3>,300,EUR,-,-,-,Hapag,-,-,-,8>,67,EUR,Rahul
-,-,Hapag,-,20,0,12/30,0,EUR,-,-,-,Hapag,-,20,2,0-2,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,305,EUR,-,-,-,Hapag,-,-,-,3/7,100,EUR,Rahul
-,-,Hapag,-,-,-,3>,605,EUR,-,-,-,Hapag,-,-,-,7>,150,EUR,Rahul
-,-,Hapag,-,40,0,12/30,0,EUR,-,-,-,Hapag,-,40,2,0-2,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,305,EUR,-,-,-,Hapag,-,-,-,3/7,130,EUR,Rahul
-,-,Hapag,-,-,-,3>,605,EUR,-,-,-,Hapag,-,-,-,7>,195,EUR,Rahul
-,-,Hapag,-,40HC,0,12/30,0,EUR,-,-,-,Hapag,-,40HC,2,0-2,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,305,EUR,-,-,-,Hapag,-,-,-,3/7,130,EUR,Rahul
-,-,Hapag,-,-,-,3>,605,EUR,-,-,-,Hapag,-,-,-,7>,195,EUR,Rahul
Copenhagen,DKCPH,Hapag,Export,20,0,12/30,0,EUR,-,Copenhagen,DKCPH,Hapag,Export,20,5,0-5,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,175,EUR,-,-,-,Hapag,-,-,-,6/10,29,EUR,Rahul
-,-,Hapag,-,-,-,3>,300,EUR,-,-,-,Hapag,-,-,-,10>,49,EUR,Rahul
-,-,Hapag,-,40,0,12/30,0,EUR,-,-,-,Hapag,-,40,3,0-5,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,175,EUR,-,-,-,Hapag,-,-,-,6/10,37,EUR,Rahul
-,-,Hapag,-,-,-,3>,300,EUR,-,-,-,Hapag,-,-,-,10>,67,EUR,Rahul
-,-,Hapag,-,40HC,0,12/30,0,EUR,-,-,-,Hapag,-,40HC,3,0-5,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,175,EUR,-,-,-,Hapag,-,-,-,6/10,37,EUR,Rahul
-,-,Hapag,-,-,-,3>,300,EUR,-,-,-,Hapag,-,-,-,10>,67,EUR,Rahul
-,-,Hapag,-,20,0,12/30,0,EUR,-,-,-,Hapag,-,20,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,305,EUR,-,-,-,Hapag,-,-,-,4/8,29,EUR,Rahul
-,-,Hapag,-,-,-,3>,605,EUR,-,-,-,Hapag,-,-,-,8>,49,EUR,Rahul
-,-,Hapag,-,40,0,12/30,0,EUR,-,-,-,Hapag,-,40,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,305,EUR,-,-,-,Hapag,-,-,-,4/8,37,EUR,Rahul
-,-,Hapag,-,-,-,3>,605,EUR,-,-,-,Hapag,-,-,-,8>,67,EUR,Rahul
-,-,Hapag,-,40HC,0,12/30,0,EUR,-,-,-,Hapag,-,40HC,3,0-3,0,EUR,Rahul
-,-,Hapag,-,-,-,1/3,305,EUR,-,-,-,Hapag,-,-,-,4/8,37,EUR,Rahul
-,-,Hapag,-,-,-,3>,605,EUR,-,-,-,Hapag,-,-,-,8>,67,EUR,Rahul
Djibouti,DJJIB,Hapag,Import,20,10,0-10,0,USD,-,Djibouti,DJJIB,Hapag,Import,20,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/20,10,USD,-,-,-,Hapag,-,-,-,11/20,10,USD,Rahul
-,-,Hapag,-,-,-,21-30,20,USD,-,-,-,Hapag,-,-,-,21-30,20,USD,Rahul
-,-,Hapag,-,-,-,30>,25,USD,-,-,-,Hapag,-,-,-,30>,25,USD,Rahul
-,-,Hapag,-,40,10,0-10,0,USD,-,-,-,Hapag,-,40,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/20,20,USD,-,-,-,Hapag,-,-,-,11/20,20,USD,Rahul
-,-,Hapag,-,-,-,21-30,40,USD,-,-,-,Hapag,-,-,-,21-30,40,USD,Rahul
-,-,Hapag,-,-,-,30>,50,USD,-,-,-,Hapag,-,-,-,30>,50,USD,Rahul
-,-,Hapag,-,40HC,10,0-10,0,USD,-,-,-,Hapag,-,40HC,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/20,20,USD,-,-,-,Hapag,-,-,-,11/20,20,USD,Rahul
-,-,Hapag,-,-,-,21-30,40,USD,-,-,-,Hapag,-,-,-,21-30,40,USD,Rahul
-,-,Hapag,-,-,-,30>,50,USD,-,-,-,Hapag,-,-,-,30>,50,USD,Rahul
-,-,Hapag,-,20,5,0-5,0,USD,-,-,-,Hapag,-,20,5,0-5,0,USD,Rahul
-,-,Hapag,-,-,-,6/15,40,USD,-,-,-,Hapag,-,-,-,6/15,40,USD,Rahul
-,-,Hapag,-,-,-,15>,80,USD,-,-,-,Hapag,-,-,-,15>,80,USD,Rahul
-,-,Hapag,-,40,5,0-5,0,USD,-,-,-,Hapag,-,40,5,0-5,0,USD,Rahul
-,-,Hapag,-,-,-,6/15,80,USD,-,-,-,Hapag,-,-,-,6/15,80,USD,Rahul
-,-,Hapag,-,-,-,15>,160,USD,-,-,-,Hapag,-,-,-,15>,160,USD,Rahul
-,-,Hapag,-,40HC,5,0-5,0,USD,-,-,-,Hapag,-,40HC,5,0-5,0,USD,Rahul
-,-,Hapag,-,-,-,6/15,80,USD,-,-,-,Hapag,-,-,-,6/15,80,USD,Rahul
-,-,Hapag,-,-,-,15>,160,USD,-,-,-,Hapag,-,-,-,15>,160,USD,Rahul
Djibouti,DJJIB,Hapag,Export,20,10,0-10,0,USD,-,Djibouti,DJJIB,Hapag,Export,20,NA,NA,NA,NA,Rahul
-,-,Hapag,-,-,-,11/20,10,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-30,20,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,30>,25,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40,10,0-10,0,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,11/20,20,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-30,40,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,30>,50,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40HC,10,0-10,0,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,11/20,20,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-30,40,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,30>,50,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,20,5,0-5,0,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,6/15,40,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,15>,80,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40,5,0-5,0,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,6/15,80,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,15>,160,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40HC,5,0-5,0,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,6/15,80,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,15>,160,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
Guayaquil,ECGYE,Hapag,Import,20,8,0-8,0,USD,-,Guayaquil,ECGYE,Hapag,Import,20,8,0-8,0,USD,Rahul
-,-,Hapag,-,-,-,9/12,90,USD,-,-,-,Hapag,-,-,-,9/12,90,USD,Rahul
-,-,Hapag,-,-,-,13>,101,USD,-,-,-,Hapag,-,-,-,13>,101,USD,Rahul
-,-,Hapag,-,40,8,0-8,0,USD,-,-,-,Hapag,-,40,8,0-8,0,USD,Rahul
-,-,Hapag,-,-,-,9/12,101,USD,-,-,-,Hapag,-,-,-,9/12,101,USD,Rahul
-,-,Hapag,-,-,-,13>,120,USD,-,-,-,Hapag,-,-,-,13>,120,USD,Rahul
-,-,Hapag,-,40HC,8,0-8,0,USD,-,-,-,Hapag,-,40HC,8,0-8,0,USD,Rahul
-,-,Hapag,-,-,-,9/12,101,USD,-,-,-,Hapag,-,-,-,9/12,101,USD,Rahul
-,-,Hapag,-,-,-,13>,120,USD,-,-,-,Hapag,-,-,-,13>,120,USD,Rahul
-,-,Hapag,-,20,3,0-3,0,USD,-,-,-,Hapag,-,20,3,0-3,0,USD,Rahul
-,-,Hapag,-,-,-,4/8,200,USD,-,-,-,Hapag,-,-,-,4/8,200,USD,Rahul
-,-,Hapag,-,-,-,8>,300,USD,-,-,-,Hapag,-,-,-,8>,300,USD,Rahul
-,-,Hapag,-,40,3,0-3,0,USD,-,-,-,Hapag,-,40,3,0-3,0,USD,Rahul
-,-,Hapag,-,-,-,4/8,200,USD,-,-,-,Hapag,-,-,-,4/8,200,USD,Rahul
-,-,Hapag,-,-,-,8>,300,USD,-,-,-,Hapag,-,-,-,8>,300,USD,Rahul
-,-,Hapag,-,40HC,3,0-3,0,USD,-,-,-,Hapag,-,40HC,3,0-3,0,USD,Rahul
-,-,Hapag,-,-,-,4/8,200,USD,-,-,-,Hapag,-,-,-,4/8,200,USD,Rahul
-,-,Hapag,-,-,-,8>,300,USD,-,-,-,Hapag,-,-,-,8>,300,USD,Rahul
Guayaquil,ECGYE,Hapag,Export,20,10,0-10,0,USD,-,Guayaquil,ECGYE,Hapag,Export,20,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/1,40,USD,-,-,-,Hapag,-,-,-,11/1,40,USD,Rahul
-,-,Hapag,-,-,-,40>,90,USD,-,-,-,Hapag,-,-,-,40>,90,USD,Rahul
-,-,Hapag,-,40,10,0-10,0,USD,-,-,-,Hapag,-,40,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/1,40,USD,-,-,-,Hapag,-,-,-,11/1,40,USD,Rahul
-,-,Hapag,-,-,-,40>,101,USD,-,-,-,Hapag,-,-,-,40>,101,USD,Rahul
-,-,Hapag,-,20,10,0-10,0,USD,-,-,-,Hapag,-,20,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/1,40,USD,-,-,-,Hapag,-,-,-,11/1,40,USD,Rahul
-,-,Hapag,-,-,-,40>,101,USD,-,-,-,Hapag,-,-,-,40>,101,USD,Rahul
-,-,Hapag,-,20,7,0-7,0,USD,-,-,-,Hapag,-,20,7,0-7,0,USD,Rahul
-,-,Hapag,-,-,-,7>,188,USD,-,-,-,Hapag,-,-,-,7>,188,USD,Rahul
-,-,Hapag,-,40,7,0-7,0,USD,-,-,-,Hapag,-,40,7,0-7,0,USD,Rahul
-,-,Hapag,-,-,-,7>,188,USD,-,-,-,Hapag,-,-,-,7>,188,USD,Rahul
-,-,Hapag,-,40HC,7,0-7,0,USD,-,-,-,Hapag,-,40HC,7,0-7,0,USD,Rahul
-,-,Hapag,-,-,-,7>,188,USD,-,-,-,Hapag,-,-,-,7>,188,USD,Rahul
Damietta,EGDAM,Hapag,Import,20,10,0-10,0,USD,-,Damietta,EGDAM,Hapag,Import,20,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/17,30,USD,-,-,-,Hapag,-,-,-,11/17,30,USD,Rahul
-,-,Hapag,-,-,-,18-22,40,USD,-,-,-,Hapag,-,-,-,18-22,40,USD,Rahul
-,-,Hapag,-,-,-,22>,70,USD,-,-,-,Hapag,-,-,-,22>,70,USD,Rahul
-,-,Hapag,-,40,10,0-10,0,USD,-,-,-,Hapag,-,40,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/17,50,USD,-,-,-,Hapag,-,-,-,11/17,50,USD,Rahul
-,-,Hapag,-,-,-,18-22,80,USD,-,-,-,Hapag,-,-,-,18-22,80,USD,Rahul
-,-,Hapag,-,-,-,22>,130,USD,-,-,-,Hapag,-,-,-,22>,130,USD,Rahul
-,-,Hapag,-,40HC,10,0-10,0,USD,-,-,-,Hapag,-,40HC,10,0-10,0,USD,Rahul
-,-,Hapag,-,-,-,11/17,50,USD,-,-,-,Hapag,-,-,-,11/17,50,USD,Rahul
-,-,Hapag,-,-,-,18-22,80,USD,-,-,-,Hapag,-,-,-,18-22,80,USD,Rahul
-,-,Hapag,-,-,-,22>,130,USD,-,-,-,Hapag,-,-,-,22>,130,USD,Rahul
-,-,Hapag,-,20,4,0-4,0,USD,-,-,-,Hapag,-,20,4,0-4,0,USD,Rahul
-,-,Hapag,-,-,-,5/13,50,USD,-,-,-,Hapag,-,-,-,5/13,50,USD,Rahul
-,-,Hapag,-,-,-,14>,100,USD,-,-,-,Hapag,-,-,-,14>,100,USD,Rahul
-,-,Hapag,-,40,4,0-4,0,USD,-,-,-,Hapag,-,40,4,0-4,0,USD,Rahul
-,-,Hapag,-,-,-,5/13,85,USD,-,-,-,Hapag,-,-,-,5/13,85,USD,Rahul
-,-,Hapag,-,-,-,14>,175,USD,-,-,-,Hapag,-,-,-,14>,175,USD,Rahul
-,-,Hapag,-,40HC,4,0-4,0,USD,-,-,-,Hapag,-,40HC,4,0-4,0,USD,Rahul
-,-,Hapag,-,-,-,5/13,85,USD,-,-,-,Hapag,-,-,-,5/13,85,USD,Rahul
-,-,Hapag,-,-,-,14>,175,USD,-,-,-,Hapag,-,-,-,14>,175,USD,Rahul
Damietta,EGDAM,Hapag,Export,20,10,0-10,0,USD,-,Damietta,EGDAM,Hapag,Export,20,NA,NA,NA,NA,Rahul
-,-,Hapag,-,-,-,11/20,10,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-30,20,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,30>,40,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40,10,0-10,0,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,11/20,20,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,21-30,40,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,30>,80,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,40HC,10,0-10,0,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
-,-,Hapag,-,-,-,11/20,20,USD,-,-,-,Hapag,-,-,-,-,-,-,Rahul
